idNodo,idDispositivo,tfin tinicio,tdiferencia,latitud,longitud,majordeviceclass,minordeviceclass,serviceclass,fabricante
1388398421885,e07f687c8efef360b1f7614a2f737ace16742d51,1395939681398,1395939681397,1,37.4514,-5.95452,null,null,null,null
1388398421885,559b385ca2e00f17a0872fd94e3a2292a30eaade,1395939750306,1395939750305,1,37.4514,-5.95452,null,null,null,null
1388398421885,3dcc928f5d65372810984726eff15d6883e6b1ea,1395939819393,1395939819392,1,37.4514,-5.95452,null,null,null,null
1388398421885,2eb0fa06273e6652618ec11a4f49ea1a3db87d5d,1395939928291,1395939928290,1,37.4514,-5.95452,null,null,null,null
1388398421885,c39d799f39108a7895f84d3d0808c88e724671c5,1395940737650,1395940733629,4021,37.4514,-5.95452,null,null,null,null
1388398421885,9ffe9344603033e1492666ff46bbeb84ec754732,1395940737457,1395940737457,0,37.4514,-5.95452,null,null,null,null
1388398421885,d1cf442dbf6631e265566cba5f57cf29c783cf77,1395940824547,1395940824547,0,37.4514,-5.95452,null,null,null,null
1388398421885,aed1f3e82e84193c10e956e3191e734a4261b9f1,1395940931825,1395940931825,0,37.4514,-5.95452,null,null,null,null
1388398421885,9055f0fc1ff34a3c3e585a82424f31f663d5a74a,1395941100530,1395941100530,0,37.4514,-5.95452,null,null,null,null
1388398421885,83a39f29c97fe628f0b4ba36e2b96e2f28b227a4,1395941164729,1395941164728,1,37.4514,-5.95452,null,null,null,null
1388398421885,53f063a4c68c91a0c0873c1eec2fe7b64000cadc,1395941238721,1395941238720,1,37.4514,-5.95452,null,null,null,null
1388398421885,c5e0920b5a59a208172f1cada203c14f391a4916,1395941367807,1395941367806,1,37.4514,-5.95452,null,null,null,null
1388398421885,53490a1643e7f395c66dbb23aafe86ded0dbdf14,1395941453032,1395941453032,0,37.4514,-5.95452,null,null,null,null
1388398421885,e4b0943450302ef0ca8e38716b0b24e0aaa14ae1,1395941669927,1395941669927,0,37.4514,-5.95452,null,null,null,null
1388398421885,6b7075a34fb551bda15b5cb75ce963b7977ac3d5,1395941678503,1395941678502,1,37.4514,-5.95452,null,null,null,null
1388398421885,7a266f832c3ffbbe6dbb4298650be7dfcced62e2,1395941766264,1395941766264,0,37.4514,-5.95452,null,null,null,null
1388398421885,2cd818e16cbbb27f622b4fcb0429fc960c5607f3,1395941846755,1395941846754,1,37.4514,-5.95452,null,null,null,null
1388398421885,4ea1b3e2c95581276771a2fa85539892bf8d965f,1395941869671,1395941869670,1,37.4514,-5.95452,null,null,null,null
1388398421885,f8105907fc54c3402f78050ae6e7a106dcb2da89,1395942413136,1395942413136,0,37.4514,-5.95452,null,null,null,null
1388398421885,75a0adbb54016db0aec75aeeb58576d797ca8530,1395942613774,1395942613774,0,37.4514,-5.95452,null,null,null,null
1388398421885,e09ad688af22a71ce1dff45d4db41a47d4d7ae2f,1395942745945,1395942745944,1,37.4514,-5.95452,null,null,null,null
1388398421885,7c542afa1c9c5b32f114ff15ad0393e6aae95c52,1395942808585,1395942808585,0,37.4514,-5.95452,null,null,null,null
1388398421885,c5e0920b5a59a208172f1cada203c14f391a4916,1395942877906,1395942877906,0,37.4514,-5.95452,null,null,null,null
1388398421885,3ccae034f975aae2300da555e20deeb569b4d646,1395943013914,1395943013913,1,37.4514,-5.95452,null,null,null,null
1388398421885,d84cc7d549d1ecaf1599ceeb8a718554e46db8a2,1395943320755,1395943320755,0,37.4514,-5.95452,null,null,null,null
1388398421885,faa46b0d5273292847912ff8e063569d46713acd,1395943437503,1395943437502,1,37.4514,-5.95452,null,null,null,null
1388398421885,bfc4948f0dd9cbdfafc7557a2a76629ad41cfb1a,1395943471483,1395943471482,1,37.4514,-5.95452,null,null,null,null
1388398421885,52f9ebe3cd7604d5f9f8ecd87536a6980941db76,1395943633508,1395943633508,0,37.4514,-5.95452,null,null,null,null
1388398421885,e9ae8003d1b6170a2e262377bc65d7f3dd37f038,1395943813049,1395943813048,1,37.4514,-5.95452,null,null,null,null
1388398421885,da2f8ac2aaa5edb645a5a15267468fc4b524590d,1395943931293,1395943931293,0,37.4514,-5.95452,null,null,null,null
1388398421885,effd5a8df2f756b07a39c603c8933c5c8fcb42b2,1395944019887,1395944019887,0,37.4514,-5.95452,null,null,null,null
1388398421885,51bebf51283aba53b72ce9fbc1df9d35960c8aec,1395944386418,1395944386418,0,37.4514,-5.95452,null,null,null,null
1388398421885,75b9755568529f27e2e6e9dc82f195f2e1f580a9,1395944420775,1395944420774,1,37.4514,-5.95452,null,null,null,null
1388398421885,e99924159501379205edcf7aaf84d09311b301ee,1395944563404,1395944563403,1,37.4514,-5.95452,null,null,null,null
1388398421885,14ecc66115203642f67e56aa2754797907589a17,1395944574374,1395944574373,1,37.4514,-5.95452,null,null,null,null
1388398421885,559b385ca2e00f17a0872fd94e3a2292a30eaade,1395944611413,1395944611412,1,37.4514,-5.95452,null,null,null,null
1388398421885,8bc06445ce78ce18de9fbb30222914fa060aba3b,1395944675763,1395944675763,0,37.4514,-5.95452,null,null,null,null
1388398421885,0bfc6901e6be7effe2c155d356d67e588ccbb5a1,1395944788346,1395944788346,0,37.4514,-5.95452,null,null,null,null
1388398421885,6667f06d614b9740f6527a8d3e84d95d8634a61a,1395945016722,1395945016722,0,37.4514,-5.95452,null,null,null,null
1388398421885,6865d12576d6bcb34f8e25962713066a4615cf70,1395945130594,1395945130594,0,37.4514,-5.95452,null,null,null,null
1388398421885,37ff9720819497fb83dcc50063125e5f9e818087,1395945145582,1395945145581,1,37.4514,-5.95452,null,null,null,null
