Tipo;Estación;Calzada;Carriles;Provincia;Población;Carretera;PK;Total;Moto;Lige;Bus;Camión;Pesa;Días
Secundarias;LU-220-2;Total;1+1;LU;FERVEDOIRA;N-640;91,50;2000;9424;27;8137;107;1153;001
Secundarias;LU-220-2;Total;1+1;LU;FERVEDOIRA;N-640;91,50;1998;8313;30;7052;48;1183;001
Secundarias;LU-223-2;Total;1+1;LU;CHANTADA;N-540;52,01;2013;2437;26;2024;85;296;000
Secundarias;LU-223-2;Total;1+1;LU;CHANTADA;N-540;52,01;2012;3311;35;2765;116;388;024
Secundarias;LU-223-2;Total;1+1;LU;CHANTADA;N-540;52,01;2011;3342;26;2733;15;557;013
Secundarias;LU-223-2;Total;1+1;LU;CHANTADA;N-540;52,01;2010;3454;8;2883;49;492;016
Secundarias;LU-223-2;Total;1+1;LU;CHANTADA;N-540;52,01;2009;3263;8;2689;50;494;11
Secundarias;LU-223-2;Total;1+1;LU;CHANTADA;N-540;52,01;2008;3331;4;2772;13;144;9
Secundarias;LU-223-2;Total;1+1;LU;CHANTADA;N-540;52,01;2007;3727;6;3292;29;400;1
Secundarias;LU-223-2;Total;1+1;LU;CHANTADA;N-540;52,01;2006;3571;26;3141;25;379;001
Secundarias;LU-223-2;Total;1+1;LU;CHANTADA;N-540;52,01;2005;3564;13;3121;33;397;001
Secundarias;LU-223-2;Total;1+1;LU;CHANTADA;N-540;52,01;2004;3450;19;3014;30;387;001
Secundarias;LU-223-2;Total;1+1;LU;CHANTADA;N-540;52,01;2003;3445;22;3021;30;372;001
Secundarias;LU-223-2;Total;1+1;LU;CHANTADA;N-540;52,01;2002;3100;7;2714;29;350;000
Secundarias;LU-223-2;Total;1+1;LU;CHANTADA;N-540;52,01;2001;2956;18;2500;35;403;001
Secundarias;LU-223-2;Total;1+1;LU;CHANTADA;N-540;52,01;2000;2859;18;2451;28;362;001
Secundarias;LU-223-2;Total;1+1;LU;CHANTADA;N-540;52,01;1999;2702;10;2339;23;330;001
Secundarias;LU-225-2;Total;1+1;LU;SOBER-FERREIRA;N-120;524,85;2013;4276;0;3729;14;518;000
Secundarias;LU-225-2;Total;1+1;LU;SOBER-FERREIRA;N-120;524,85;2012;4472;0;3934;14;509;035
Secundarias;LU-225-2;Total;1+1;LU;SOBER-FERREIRA;N-120;524,85;2011;5077;41;4209;94;705;019
Secundarias;LU-225-2;Total;1+1;LU;SOBER-FERREIRA;N-120;524,85;2010;4657;0;3888;19;730;007
Secundarias;LU-225-2;Total;1+1;LU;SOBER-FERREIRA;N-120;524,85;2009;5009;14;4061;37;859;9
Secundarias;LU-225-2;Total;1+1;LU;SOBER-FERREIRA;N-120;524,85;2008;4243;18;3518;31;359;18
Secundarias;LU-225-2;Total;1+1;LU;SOBER-FERREIRA;N-120;524,85;2007;4342;14;3545;20;763;012
Secundarias;LU-225-2;Total;1+1;LU;SOBER-FERREIRA;N-120;524,85;2006;4565;11;3705;29;820;012
Secundarias;LU-225-2;Total;1+1;LU;SOBER-FERREIRA;N-120;524,85;2005;4183;3;3522;25;633;012
Secundarias;LU-225-2;Total;1+1;LU;SOBER-FERREIRA;N-120;524,85;2004;3908;5;3278;25;600;012
Secundarias;LU-225-2;Total;1+1;LU;SOBER-FERREIRA;N-120;524,85;2003;3692;6;3074;25;587;012
Secundarias;LU-225-2;Total;1+1;LU;SOBER-FERREIRA;N-120;524,85;2002;4331;10;3387;38;896;001
Secundarias;LU-225-2;Total;1+1;LU;SOBER-FERREIRA;N-120;524,85;2001;4221;11;3386;52;772;001
Secundarias;LU-226-2;Total;1+2;LU;PUEBLA BROLLON;N-120;509,95;2013;3817;3;3232;23;547;000
Secundarias;LU-226-2;Total;1+2;LU;PUEBLA BROLLON;N-120;509,95;2012;3506;3;2965;19;508;029
Secundarias;LU-226-2;Total;1+2;LU;PUEBLA BROLLON;N-120;509,95;2011;3868;31;3272;72;474;021
Secundarias;LU-226-2;Total;1+2;LU;PUEBLA BROLLON;N-120;509,95;2010;4144;3;3501;26;601;011
Secundarias;LU-226-2;Total;1+2;LU;PUEBLA BROLLON;N-120;509,95;2009;4279;3;3431;31;796;12
Secundarias;LU-226-2;Total;1+2;LU;PUEBLA BROLLON;N-120;509,95;2008;3511;3;2889;25;113;18
Secundarias;LU-226-2;Total;1+2;LU;PUEBLA BROLLON;N-120;509,95;2007;4336;11;3487;17;821;2
Secundarias;LU-226-2;Total;1+2;LU;PUEBLA BROLLON;N-120;509,95;2006;4019;2;3163;25;829;001
Secundarias;LU-226-2;Total;1+2;LU;PUEBLA BROLLON;N-120;509,95;2005;3610;2;2799;32;777;001
Secundarias;LU-226-2;Total;1+2;LU;PUEBLA BROLLON;N-120;509,95;2004;3560;2;2777;32;749;001
Secundarias;LU-226-2;Total;1+2;LU;PUEBLA BROLLON;N-120;509,95;2003;4187;11;3249;31;896;001
Secundarias;LU-226-2;Total;1+2;LU;PUEBLA BROLLON;N-120;509,95;2002;4404;11;3444;38;911;001
Secundarias;LU-226-2;Total;1+2;LU;PUEBLA BROLLON;N-120;509,95;2001;4550;16;3472;42;1020;001
Secundarias;LU-234-2;Total;2+2;LU;NAVIA DE SUARNA;A-6;447,65;2013;6298;0;4516;33;1687;000
Secundarias;LU-234-2;Total;2+2;LU;NAVIA DE SUARNA;A-6;447,65;2012;6992;0;4916;35;1969;022
Secundarias;LU-234-2;Total;2+2;LU;NAVIA DE SUARNA;A-6;447,65;2011;7027;10;4716;76;2098;019
Secundarias;LU-234-2;Total;2+2;LU;NAVIA DE SUARNA;A-6;447,65;2010;7315;8;5106;146;1948;017
Secundarias;LU-234-2;Total;2+2;LU;NAVIA DE SUARNA;A-6;447,65;2009;7165;11;4676;156;2188;15
Secundarias;LU-234-2;Total;2+2;LU;NAVIA DE SUARNA;A-6;447,65;2008;8810;13;5454;78;579;0
Secundarias;LU-234-2;Total;2+2;LU;NAVIA DE SUARNA;A-6;447,65;2007;8096;10;6388;30;1668;000
Secundarias;LU-234-2;Total;2+2;LU;NAVIA DE SUARNA;A-6;447,65;2006;9100;7;6566;67;2460;001
Secundarias;LU-234-2;Total;2+2;LU;NAVIA DE SUARNA;A-6;447,65;2005;9096;9;6044;93;2950;001
Secundarias;LU-234-2;Total;2+2;LU;NAVIA DE SUARNA;A-6;447,65;2004;7426;7;4861;64;2494;001
Secundarias;LU-234-2;Total;2+2;LU;NAVIA DE SUARNA;A-6;447,65;2003;7321;4;5291;59;1967;001
Secundarias;LU-234-2;Total;2+2;LU;NAVIA DE SUARNA;A-6;447,65;2002;5768;3;3887;57;1821;001
Secundarias;LU-234-2;Total;2+2;LU;NAVIA DE SUARNA;A-6;447,65;2001;6502;4;4414;130;1954;001
Secundarias;AL-157-2;Total;1+1;AL;BENAHADUX;N-340a;453,34;2013;2327;82;2154;36;55;000
Secundarias;AL-157-2;Total;1+1;AL;BENAHADUX;N-340a;453,34;2012;2349;83;2181;33;52;024
Secundarias;AL-157-2;Total;1+1;AL;BENAHADUX;N-340a;453,34;2011;2685;26;2547;24;85;020
Secundarias;AL-157-2;Total;1+1;AL;BENAHADUX;N-340a;453,34;2010;2869;148;2484;54;180;012
Secundarias;AL-157-2;Total;1+1;AL;BENAHADUX;N-340a;453,34;2009;3144;156;2713;65;206;6
Secundarias;AL-157-2;Total;1+1;AL;BENAHADUX;N-340a;453,34;2008;3090;56;2735;299;346;0
Secundarias;AL-157-2;Total;1+1;AL;BENAHADUX;N-340a;453,34;2007;2951;39;2616;29;267;2
Secundarias;AL-157-2;Total;1+1;AL;BENAHADUX;N-340a;453,34;2006;3035;36;2740;23;236;001
Secundarias;AL-157-2;Total;1+1;AL;BENAHADUX;N-340a;453,34;2005;2804;53;2386;37;328;001
Secundarias;AL-157-2;Total;1+1;AL;BENAHADUX;N-340a;453,34;2004;2848;44;2426;31;347;001
Secundarias;AL-157-2;Total;1+1;AL;BENAHADUX;N-340a;453,34;2003;2869;39;2462;40;328;001
Secundarias;AL-157-2;Total;1+1;AL;BENAHADUX;N-340a;453,34;2002;4607;56;3901;82;568;001
Secundarias;AL-157-2;Total;1+1;AL;BENAHADUX;N-340a;453,34;2001;7692;174;6548;108;862;001
Secundarias;AL-157-2;Total;1+1;AL;BENAHADUX;N-340a;453,34;2000;7505;128;6415;81;881;001
Secundarias;AL-157-2;Total;1+1;AL;BENAHADUX;N-340a;453,34;1999;7895;186;6430;73;1206;001
Secundarias;AL-157-2;Total;1+1;AL;BENAHADUX;N-340a;453,34;1998;7750;166;6290;89;1205;001
Secundarias;AL-157-2;Total;1+1;AL;BENAHADUX;N-340a;453,34;1997;7600;181;6311;110;998;001
Secundarias;AL-157-2;Total;1+1;AL;BENAHADUX;N-340a;453,34;1996;7540;193;5962;81;1304;001
Secundarias;AL-157-2;Total;1+1;AL;BENAHADUX;N-340a;453,34;1995;7026;90;5737;78;1121;001
Secundarias;AL-157-2;Total;1+1;AL;BENAHADUX;N-340a;453,34;1994;6907;146;5422;84;1255;001
Secundarias;AL-157-2;Total;1+1;AL;BENAHADUX;N-340a;453,34;1993;7302;145;5963;94;1100;001
Secundarias;AL-157-2;Total;1+1;AL;BENAHADUX;N-340a;453,34;1992;10188;208;7851;107;2022;001
Secundarias;AL-157-2;Total;1+1;AL;BENAHADUX;N-340a;453,34;1991;7898;188;6113;92;1505;001
Secundarias;AL-157-2;Total;1+1;AL;BENAHADUX;N-340a;453,34;1990;7798;196;5987;92;1523;001
Secundarias;AL-157-2;Total;1+1;AL;BENAHADUX;N-340a;453,34;1989;7639;182;5975;102;1380;001
Secundarias;AL-157-2;Total;1+1;AL;BENAHADUX;N-340a;453,34;1988;9039;287;6992;109;1651;001
Secundarias;LU-237-2;Total;2+3;LU;NOCEDA;A-6;434,32;2013;7320;6;5308;32;1871;000
Secundarias;LU-237-2;Total;2+3;LU;NOCEDA;A-6;434,32;2012;6925;6;4840;33;1935;027
Secundarias;LU-237-2;Total;2+3;LU;NOCEDA;A-6;434,32;2011;7348;10;5048;79;2082;025
Secundarias;LU-237-2;Total;2+3;LU;NOCEDA;A-6;434,32;2010;6994;6;5018;30;1838;018
Secundarias;LU-237-2;Total;2+3;LU;NOCEDA;A-6;434,32;2009;7100;5;4703;53;2213;16
Secundarias;LU-237-2;Total;2+3;LU;NOCEDA;A-6;434,32;2008;7269;12;4498;67;478;15
Secundarias;LU-237-2;Total;2+3;LU;NOCEDA;A-6;434,32;2007;8819;21;5826;54;2918;012
Secundarias;LU-237-2;Total;2+3;LU;NOCEDA;A-6;434,32;2006;8950;7;6458;66;2419;001
Secundarias;LU-237-2;Total;2+3;LU;NOCEDA;A-6;434,32;2005;8851;9;5882;91;2869;001
Secundarias;LU-237-2;Total;2+3;LU;NOCEDA;A-6;434,32;2004;7576;8;4959;64;2545;001
Secundarias;LU-237-2;Total;2+3;LU;NOCEDA;A-6;434,32;2003;7514;4;5431;60;2019;001
Secundarias;LU-237-2;Total;2+3;LU;NOCEDA;A-6;434,32;2002;6552;4;4414;66;2068;001
Secundarias;LU-237-2;Total;2+3;LU;NOCEDA;A-6;434,32;2001;6202;4;4210;124;1864;001
Secundarias;LU-239-2;Total;2+2;LU;TOUZAS;A-8;561,80;2013;5838;55;4725;17;1007;000
Secundarias;LU-239-2;Total;2+2;LU;TOUZAS;A-8;561,80;2012;5835;56;4839;14;895;028
Secundarias;LU-239-2;Total;2+2;LU;TOUZAS;A-8;561,80;2011;5220;117;4225;122;698;015
Secundarias;LU-239-2;Total;2+2;LU;TOUZAS;A-8;561,80;2010;9780;57;8747;57;896;012
Secundarias;LU-240-2;Total;2+2;LU;LUGO;A-8;529,00;2013;6467;6;5363;13;1066;000
Secundarias;LU-240-2;Total;2+2;LU;LUGO;A-8;529,00;2012;6173;6;5139;12;997;033
Secundarias;LU-240-2;Total;2+2;LU;LUGO;A-8;529,00;2011;4944;16;4021;45;828;009
Secundarias;LU-241-2;Total;2+2;LU;CAREIRA;A-8;556,20;2013;6256;2;5149;62;972;000
Secundarias;LU-241-2;Total;2+2;LU;CAREIRA;A-8;556,20;2012;6368;14;5249;61;986;033
Secundarias;LU-241-2;Total;2+2;LU;CAREIRA;A-8;556,20;2011;5109;16;4198;45;815;009
Secundarias;LU-242-2;Total;2+2;LU;TOUZAS;A-8;571,20;2013;4968;2;4122;49;741;000
Secundarias;LU-242-2;Total;2+2;LU;TOUZAS;A-8;571,20;2012;5412;18;4638;206;530;000
Secundarias;LU-242-2;Total;2+2;LU;TOUZAS;A-8;571,20;2011;5130;20;4196;202;686;000
Secundarias;LU-243-2;Total;2+2;LU;MONDOÑEDO;A-8;534,50;2013;6234;31;5262;39;865;000
Secundarias;LU-243-2;Total;2+2;LU;MONDOÑEDO;A-8;534,50;2012;6312;22;5250;240;770;000
Secundarias;LU-34-2;Total;1+1;LU;GUITIRIZ;N-6;543,90;2013;1509;29;1347;10;123;000
Secundarias;LU-34-2;Total;1+1;LU;GUITIRIZ;N-6;543,90;2012;1319;8;1187;14;107;010
Secundarias;LU-34-2;Total;1+1;LU;GUITIRIZ;N-6;543,90;2011;1472;17;1326;17;109;007
Secundarias;LU-34-2;Total;1+1;LU;GUITIRIZ;N-6;543,90;2010;1276;10;1160;7;98;000
Secundarias;LU-34-2;Total;1+1;LU;GUITIRIZ;N-6;543,90;2009;1527;14;1264;7;238;0
Secundarias;LU-34-2;Total;1+1;LU;GUITIRIZ;N-6;543,90;2008;1640;12;1185;22;150;0
Secundarias;LU-34-2;Total;1+1;LU;GUITIRIZ;N-6;543,90;2007;1479;10;1331;14;124;1
Secundarias;LU-34-2;Total;1+1;LU;GUITIRIZ;N-6;543,90;2006;1950;7;1760;18;165;001
Secundarias;LU-34-2;Total;1+1;LU;GUITIRIZ;N-6;543,90;2005;1843;5;1761;16;61;001
Secundarias;LU-34-2;Total;1+1;LU;GUITIRIZ;N-6;543,90;2004;1670;3;1445;47;175;001
Secundarias;LU-34-2;Total;1+1;LU;GUITIRIZ;N-6;543,90;2003;2385;15;2017;57;296;001
Secundarias;LU-34-2;Total;1+1;LU;GUITIRIZ;N-6;543,90;2002;1729;6;1485;34;204;001
Secundarias;LU-34-2;Total;1+1;LU;GUITIRIZ;N-6;543,90;2001;1675;9;1397;47;222;001
Secundarias;LU-34-2;Total;1+1;LU;GUITIRIZ;N-6;543,90;2000;1499;7;1273;33;186;001
Secundarias;LU-34-2;Total;1+1;LU;GUITIRIZ;N-6;543,90;1998;2500;1;2079;13;407;000
Secundarias;LU-34-2;Total;1+1;LU;GUITIRIZ;N-6;543,90;1996;9500;0;6499;0;3001;001
Secundarias;LU-34-2;Total;1+1;LU;GUITIRIZ;N-6;543,90;1995;9800;22;7075;157;2546;001
Secundarias;LU-34-2;Total;1+1;LU;GUITIRIZ;N-6;543,90;1994;9600;61;6612;79;2848;001
Secundarias;LU-34-2;Total;1+1;LU;GUITIRIZ;N-6;543,90;1993;9499;31;6665;137;2666;001
Secundarias;LU-34-2;Total;1+1;LU;GUITIRIZ;N-6;543,90;1992;9035;59;6445;109;2422;001
Secundarias;LU-34-2;Total;1+1;LU;GUITIRIZ;N-6;543,90;1991;9351;103;6816;147;2285;001
Secundarias;LU-34-2;Total;1+1;LU;GUITIRIZ;N-6;543,90;1990;8716;33;6301;88;2294;001
Secundarias;LU-34-2;Total;1+1;LU;GUITIRIZ;N-6;543,90;1989;8482;43;6196;108;2135;001
Secundarias;LU-34-2;Total;1+1;LU;GUITIRIZ;N-6;543,90;1988;7999;49;5768;111;2071;001
Secundarias;LU-35-2;Total;1+1;LU;PORTO¿LADO RIBADEO;N-642;0,44;2013;2772;0;2604;54;108;000
Secundarias;LU-35-2;Total;1+1;LU;PORTO¿LADO RIBADEO;N-642;0,44;2012;2738;0;2501;56;173;020
Secundarias;LU-35-2;Total;1+1;LU;PORTO¿LADO RIBADEO;N-642;0,44;2011;3044;37;2523;242;235;000
Secundarias;LU-35-2;Total;1+1;LU;PORTO¿LADO RIBADEO;N-642;0,44;2010;3364;5;3219;17;119;004
Secundarias;LU-35-2;Total;1+1;LU;PORTO¿LADO RIBADEO;N-642;0,44;2009;3262;12;3027;27;193;9
Secundarias;LU-35-2;Total;1+1;LU;PORTO¿LADO RIBADEO;N-642;0,44;2008;3011;3;2534;70;139;0
Secundarias;LU-35-2;Total;1+1;LU;PORTO¿LADO RIBADEO;N-642;0,44;2007;3242;32;2772;26;412;2
Secundarias;LU-35-2;Total;1+1;LU;PORTO¿LADO RIBADEO;N-642;0,44;2006;3024;28;2658;13;325;001
Secundarias;LU-35-2;Total;1+1;LU;PORTO¿LADO RIBADEO;N-642;0,44;2005;2734;22;2412;15;285;001
Secundarias;LU-35-2;Total;1+1;LU;PORTO¿LADO RIBADEO;N-642;0,44;2004;2964;35;2661;11;257;001
Secundarias;LU-35-2;Total;1+1;LU;PORTO¿LADO RIBADEO;N-642;0,44;2003;2849;7;2465;21;356;001
Secundarias;LU-35-2;Total;1+1;LU;PORTO¿LADO RIBADEO;N-642;0,44;2002;3121;44;2766;20;291;001
Secundarias;LU-35-2;Total;1+1;LU;PORTO¿LADO RIBADEO;N-642;0,44;2001;2693;43;2234;16;400;001
Secundarias;LU-35-2;Total;1+1;LU;PORTO¿LADO RIBADEO;N-642;0,44;2000;2423;55;2041;22;305;001
Secundarias;LU-35-2;Total;1+1;LU;PORTO¿LADO RIBADEO;N-642;0,44;1999;2582;8;2256;16;302;001
Secundarias;LU-35-2;Total;1+1;LU;PORTO¿LADO RIBADEO;N-642;0,44;1998;2447;43;2025;40;339;001
Secundarias;LU-35-2;Total;1+1;LU;PORTO¿LADO RIBADEO;N-642;0,44;1997;2428;43;2063;43;279;001
Secundarias;LU-35-2;Total;1+1;LU;PORTO¿LADO RIBADEO;N-642;0,44;1996;2167;9;1750;37;371;001
Secundarias;LU-35-2;Total;1+1;LU;PORTO¿LADO RIBADEO;N-642;0,44;1995;2269;21;1841;36;371;001
Secundarias;LU-35-2;Total;1+1;LU;PORTO¿LADO RIBADEO;N-642;0,44;1994;1850;16;1509;28;297;001
Secundarias;LU-35-2;Total;1+1;LU;PORTO¿LADO RIBADEO;N-642;0,44;1993;1814;21;1461;31;301;001
Secundarias;LU-35-2;Total;1+1;LU;PORTO¿LADO RIBADEO;N-642;0,44;1992;1814;11;1475;14;314;001
Secundarias;LU-35-2;Total;1+1;LU;PORTO¿LADO RIBADEO;N-642;0,44;1991;1747;18;1426;16;287;001
Secundarias;LU-35-2;Total;1+1;LU;PORTO¿LADO RIBADEO;N-642;0,44;1990;4498;46;3463;55;934;001
Secundarias;LU-35-2;Total;1+1;LU;PORTO¿LADO RIBADEO;N-642;0,44;1989;4098;31;3372;75;620;001
Secundarias;LU-35-2;Total;1+1;LU;PORTO¿LADO RIBADEO;N-642;0,44;1988;3998;61;3157;47;733;001
Secundarias;LU-36-2;Total;1+1;LU;LORENZANA;N-634;585,90;2013;6829;73;5719;66;910;000
Secundarias;LU-36-2;Total;1+1;LU;LORENZANA;N-634;585,90;2012;7561;160;6325;69;1007;021
Secundarias;LU-36-2;Total;1+1;LU;LORENZANA;N-634;585,90;2011;6933;21;5672;40;1148;015
Secundarias;LU-36-2;Total;1+1;LU;LORENZANA;N-634;585,90;2010;7541;81;6392;739;317;000
Secundarias;LU-36-2;Total;1+1;LU;LORENZANA;N-634;585,90;2009;7943;65;6747;759;359;5.11
Secundarias;LU-36-2;Total;1+1;LU;LORENZANA;N-634;585,90;2008;7522;15;6431;42;590;0
Secundarias;LU-36-2;Total;1+1;LU;LORENZANA;N-634;585,90;2007;7981;22;6837;44;1078;2
Secundarias;LU-36-2;Total;1+1;LU;LORENZANA;N-634;585,90;2006;7419;18;6379;59;963;001
Secundarias;LU-36-2;Total;1+1;LU;LORENZANA;N-634;585,90;2005;7274;13;6248;50;963;001
Secundarias;LU-36-2;Total;1+1;LU;LORENZANA;N-634;585,90;2004;8395;16;6901;98;1380;001
Secundarias;LU-36-2;Total;1+1;LU;LORENZANA;N-634;585,90;2003;6399;8;5500;74;817;001
Secundarias;LU-36-2;Total;1+1;LU;LORENZANA;N-634;585,90;2002;5658;29;4818;79;732;001
Secundarias;LU-36-2;Total;1+1;LU;LORENZANA;N-634;585,90;2001;5651;26;4702;96;827;001
Secundarias;LU-36-2;Total;1+1;LU;LORENZANA;N-634;585,90;2000;5332;42;4294;60;936;001
Secundarias;LU-36-2;Total;1+1;LU;LORENZANA;N-634;585,90;1999;6998;33;5826;69;1070;001
Secundarias;LU-36-2;Total;1+1;LU;LORENZANA;N-634;585,90;1998;6978;30;5930;124;894;001
Secundarias;LU-36-2;Total;1+1;LU;LORENZANA;N-634;585,90;1997;5750;26;4766;102;856;000
Secundarias;LU-36-2;Total;1+1;LU;LORENZANA;N-634;585,90;1996;5499;32;4540;85;842;001
Secundarias;LU-36-2;Total;1+1;LU;LORENZANA;N-634;585,90;1995;5410;32;4428;65;885;001
Secundarias;LU-36-2;Total;1+1;LU;LORENZANA;N-634;585,90;1994;5100;34;4295;59;712;001
Secundarias;LU-36-2;Total;1+1;LU;LORENZANA;N-634;585,90;1993;4999;47;4208;65;679;000
Secundarias;LU-36-2;Total;1+1;LU;LORENZANA;N-634;585,90;1992;4574;35;3744;44;751;001
Secundarias;LU-36-2;Total;1+1;LU;LORENZANA;N-634;585,90;1991;4373;47;3465;46;815;001
Secundarias;LU-36-2;Total;1+1;LU;LORENZANA;N-634;585,90;1990;4199;13;3369;41;776;001
Secundarias;LU-36-2;Total;1+1;LU;LORENZANA;N-634;585,90;1989;3998;13;3272;54;659;001
Secundarias;LU-36-2;Total;1+1;LU;LORENZANA;N-634;585,90;1988;3603;12;2886;53;652;001
Secundarias;LU-37-2;Total;1+1;LU;GONTAN;N-634;604,14;2012;1555;13;1294;210;37;000
Secundarias;LU-37-2;Total;1+1;LU;GONTAN;N-634;604,14;2011;1629;4;1359;7;243;010
Secundarias;LU-37-2;Total;1+1;LU;GONTAN;N-634;604,14;2010;6647;58;5399;148;1004;013
Secundarias;LU-37-2;Total;1+1;LU;GONTAN;N-634;604,14;2009;6811;45;5323;174;1223;15
Secundarias;LU-37-2;Total;1+1;LU;GONTAN;N-634;604,14;2008;7127;14;6094;40;559;0
Secundarias;LU-37-2;Total;1+1;LU;GONTAN;N-634;604,14;2007;7480;20;6409;41;1010;2
Secundarias;LU-37-2;Total;1+1;LU;GONTAN;N-634;604,14;2006;6528;16;5613;52;847;001
Secundarias;LU-37-2;Total;1+1;LU;GONTAN;N-634;604,14;2005;7532;13;6471;52;996;001
Secundarias;LU-37-2;Total;1+1;LU;GONTAN;N-634;604,14;2004;7321;14;6018;85;1204;001
Secundarias;LU-37-2;Total;1+1;LU;GONTAN;N-634;604,14;2003;7163;9;6157;82;915;001
Secundarias;LU-37-2;Total;1+1;LU;GONTAN;N-634;604,14;2002;6040;31;5144;84;781;001
Secundarias;LU-37-2;Total;1+1;LU;GONTAN;N-634;604,14;2001;5047;14;4048;62;923;001
Secundarias;LU-37-2;Total;1+1;LU;GONTAN;N-634;604,14;2000;6776;26;5652;72;1026;001
Secundarias;LU-37-2;Total;1+1;LU;GONTAN;N-634;604,14;1999;6583;25;5482;61;1015;001
Secundarias;LU-37-2;Total;1+1;LU;GONTAN;N-634;604,14;1998;6304;32;5054;101;1117;001
Secundarias;LU-37-2;Total;1+1;LU;GONTAN;N-634;604,14;1997;5694;32;4408;93;1161;001
Secundarias;LU-37-2;Total;1+1;LU;GONTAN;N-634;604,14;1996;5531;31;4568;85;847;001
Secundarias;LU-37-2;Total;1+1;LU;GONTAN;N-634;604,14;1995;5086;30;4163;61;832;001
Secundarias;LU-37-2;Total;1+1;LU;GONTAN;N-634;604,14;1994;5100;34;4295;59;712;001
Secundarias;LU-37-2;Total;1+1;LU;GONTAN;N-634;604,14;1993;4999;47;4208;65;679;000
Secundarias;LU-37-2;Total;1+1;LU;GONTAN;N-634;604,14;1992;4623;36;3784;44;759;001
Secundarias;LU-37-2;Total;1+1;LU;GONTAN;N-634;604,14;1991;4416;48;3499;46;823;001
Secundarias;LU-37-2;Total;1+1;LU;GONTAN;N-634;604,14;1990;4199;13;3369;41;776;001
Secundarias;LU-37-2;Total;1+1;LU;GONTAN;N-634;604,14;1989;3998;13;3272;54;659;001
Secundarias;LU-37-2;Total;1+1;LU;GONTAN;N-634;604,14;1988;3728;13;2986;55;674;001
Secundarias;AL-159-2;Total;1+1;AL;TABERNAS;N-340a;480,49;2013;1642;19;1440;16;164;000
Secundarias;AL-159-2;Total;1+1;AL;TABERNAS;N-340a;480,49;2012;1628;17;1405;19;175;024
Secundarias;AL-159-2;Total;1+1;AL;TABERNAS;N-340a;480,49;2011;1689;16;1421;15;229;023
Secundarias;AL-159-2;Total;1+1;AL;TABERNAS;N-340a;480,49;2010;1807;89;1471;55;187;013
Secundarias;AL-159-2;Total;1+1;AL;TABERNAS;N-340a;480,49;2009;1929;90;1536;72;227;6
Secundarias;AL-159-2;Total;1+1;AL;TABERNAS;N-340a;480,49;2008;1843;15;1454;13;175;8
Secundarias;AL-159-2;Total;1+1;AL;TABERNAS;N-340a;480,49;2007;2085;17;1811;11;246;2
Secundarias;AL-159-2;Total;1+1;AL;TABERNAS;N-340a;480,49;2006;2219;25;1905;26;263;001
Secundarias;AL-159-2;Total;1+1;AL;TABERNAS;N-340a;480,49;2005;1786;34;1520;23;209;001
Secundarias;AL-159-2;Total;1+1;AL;TABERNAS;N-340a;480,49;2004;1610;25;1256;27;302;001
Secundarias;AL-159-2;Total;1+1;AL;TABERNAS;N-340a;480,49;2003;1253;13;981;11;248;001
Secundarias;AL-159-2;Total;1+1;AL;TABERNAS;N-340a;480,49;2002;1244;15;1054;22;153;001
Secundarias;AL-159-2;Total;1+1;AL;TABERNAS;N-340a;480,49;2001;1148;26;977;16;129;001
Secundarias;AL-159-2;Total;1+1;AL;TABERNAS;N-340a;480,49;2000;1250;12;1027;21;190;001
Secundarias;AL-159-2;Total;1+1;AL;TABERNAS;N-340a;480,49;1999;1100;7;947;15;131;001
Secundarias;AL-159-2;Total;1+1;AL;TABERNAS;N-340a;480,49;1998;921;20;747;11;143;001
Secundarias;AL-159-2;Total;1+1;AL;TABERNAS;N-340a;480,49;1997;1274;30;1059;18;167;001
Secundarias;AL-159-2;Total;1+1;AL;TABERNAS;N-340a;480,49;1996;1271;33;1004;14;220;001
Secundarias;AL-159-2;Total;1+1;AL;TABERNAS;N-340a;480,49;1995;1269;16;1037;14;202;001
Secundarias;AL-159-2;Total;1+1;AL;TABERNAS;N-340a;480,49;1994;1355;28;1065;16;246;001
Secundarias;AL-159-2;Total;1+1;AL;TABERNAS;N-340a;480,49;1993;5100;102;4164;66;768;001
Secundarias;AL-159-2;Total;1+1;AL;TABERNAS;N-340a;480,49;1992;5060;24;4250;45;741;001
Secundarias;AL-159-2;Total;1+1;AL;TABERNAS;N-340a;480,49;1991;5198;72;4376;58;692;001
Secundarias;AL-159-2;Total;1+1;AL;TABERNAS;N-340a;480,49;1990;4373;30;3573;67;703;001
Secundarias;AL-159-2;Total;1+1;AL;TABERNAS;N-340a;480,49;1989;4970;57;3429;86;1398;001
Secundarias;AL-159-2;Total;1+1;AL;TABERNAS;N-340a;480,49;1988;4486;51;3143;71;1221;001
Secundarias;LU-39-2;Total;1+1;LU;CERVO;N-642;48,65;2013;7109;5;6644;33;422;000
Secundarias;LU-39-2;Total;1+1;LU;CERVO;N-642;48,65;2012;7682;6;7224;33;415;019
Secundarias;LU-39-2;Total;1+1;LU;CERVO;N-642;48,65;2011;7966;186;7257;187;310;030
Secundarias;LU-39-2;Total;1+1;LU;CERVO;N-642;48,65;2010;8067;6;7546;38;472;022
Secundarias;LU-39-2;Total;1+1;LU;CERVO;N-642;48,65;2009;8520;56;7917;53;487;20
